Rotation,Angle (deg),Distance (mm)
122.4,42.1,3129.0
122.4,44.6,3281.8
122.4,47.1,3437.2
122.4,49.5,3616.8
122.4,52.0,3839.8
122.4,54.4,4057.0
122.4,56.9,3965.8
122.4,59.4,3861.0
122.4,61.9,3784.2
122.4,64.4,3292.5
122.4,66.9,3234.2
122.4,69.4,3184.5
122.4,71.9,3148.2
122.4,74.3,3103.2
122.4,76.8,3064.8
122.4,79.3,3060.2
122.4,81.8,3043.0
122.4,84.3,3021.8
122.4,86.8,3018.2
122.4,89.3,3025.0
122.4,91.8,3030.8
122.4,94.3,3051.2
122.4,96.8,3067.8
122.4,104.5,2093.8
122.4,114.4,423.0
122.4,117.2,386.8
122.4,119.8,353.5
122.4,125.3,312.2
122.4,138.5,240.5
122.2,216.8,237.2
122.2,220.2,239.0
122.2,221.5,247.8
122.2,222.9,254.5
122.2,225.9,269.0
122.2,227.9,278.2
122.2,229.7,290.8
122.2,232.4,307.8
122.2,255.6,1496.2
122.2,267.7,1901.8
122.2,270.2,1946.5
122.2,272.4,3004.8
122.2,274.9,3013.0
122.2,277.4,3047.5
122.2,279.8,3061.0
122.2,282.3,3131.8
122.2,284.7,3682.2
122.2,287.1,3743.0
122.2,289.6,3817.8
122.2,292.2,3245.2
122.2,294.5,3946.0
122.2,297.0,3887.5
122.2,299.5,3192.5
122.2,301.9,4117.8
122.2,304.3,3889.0
122.2,306.8,3678.5
122.2,309.3,3482.8
122.2,311.8,3312.5
122.2,314.3,3176.8
122.2,316.8,3045.2
122.2,319.2,2931.8
122.2,321.8,2818.0
122.2,324.3,2733.2
122.2,326.8,2658.8
122.2,329.3,2585.2
122.2,331.7,2526.8
122.2,334.2,2473.5
122.2,336.7,2428.0
122.2,339.2,2386.0
122.2,341.7,2353.0
122.2,344.1,2315.5
122.2,346.6,2296.2
122.2,349.1,2279.5
122.2,351.6,2262.0
122.2,354.1,2257.2
122.2,356.5,2244.0
122.2,359.0,2239.2
122.2,1.5,2242.0
122.2,3.9,2245.2
122.2,6.4,2264.0
122.2,8.9,2283.0
122.2,11.4,2305.5
122.2,13.8,2331.5
122.2,16.3,2366.2
122.2,18.7,2414.2
122.2,21.2,2452.2
122.2,23.6,2493.2
122.2,26.1,2546.8
122.2,28.5,2608.5
122.2,31.0,2685.0
122.2,33.4,2750.2
122.2,35.9,2846.0
122.2,38.4,2953.0
122.2,40.8,3066.5
122.2,43.3,3197.8
122.2,45.8,3351.5
122.2,48.2,3522.2
122.2,50.7,3729.2
122.2,53.1,3934.5
122.2,55.6,4003.2
122.2,58.1,3909.5
122.2,60.6,3801.0
122.2,63.1,3336.5
122.2,65.6,3264.0
122.2,68.0,3212.2
122.2,70.5,3180.8
122.2,73.0,3130.2
122.2,75.5,3102.2
122.2,78.0,3069.2
122.2,80.4,3062.5
122.2,83.0,3037.8
122.2,85.5,3028.8
122.2,90.5,3027.5
122.2,93.0,3049.8
122.2,95.5,3068.2
122.2,97.9,3085.5
122.2,105.7,1958.8
122.2,115.7,414.8
122.2,118.5,364.8
122.2,121.4,337.8
122.2,124.0,314.8
122.2,218.9,235.5
122.2,220.8,239.5
122.2,222.5,250.2
122.2,224.9,260.5
122.2,227.1,273.2
122.2,229.3,283.2
122.2,230.8,299.2
122.2,256.7,1487.5
122.2,268.8,1921.8
122.2,271.2,2018.2
122.2,278.4,3590.5
122.2,280.9,3225.5
122.2,283.4,3471.8
122.2,285.8,3730.0
122.2,288.3,3790.2
122.2,290.8,3850.8
122.2,293.2,3916.5
122.2,295.7,3870.8
122.2,298.2,3943.8
122.2,300.6,3118.0
122.2,303.0,4025.0
122.2,305.5,3801.0
122.2,308.0,3586.8
122.2,310.5,3409.8
122.2,313.0,3250.8
122.2,315.5,3107.8
122.2,317.9,2989.2
122.2,320.4,2875.5
122.2,323.0,2777.5
122.2,325.5,2699.2
122.2,327.9,2626.2
122.2,330.4,2553.2
122.2,332.9,2498.2
122.2,335.4,2456.2
122.2,337.8,2412.8
122.2,340.3,2365.2
122.2,342.8,2332.5
122.2,345.2,2296.5
122.2,347.8,2285.0
122.2,350.2,2268.2
122.2,352.7,2258.5
122.2,355.2,2254.8
122.2,357.7,2241.2
122.2,0.2,2241.8
122.2,2.6,2243.0
122.2,5.1,2261.5
122.2,7.6,2280.5
122.2,10.0,2294.2
122.2,12.5,2320.0
122.2,14.9,2347.8
122.2,17.4,2386.5
122.2,19.8,2424.5
122.2,22.2,2467.0
122.2,24.7,2511.8
122.2,27.2,2571.8
122.2,29.7,2641.0
122.2,32.1,2711.0
122.2,34.6,2792.5
122.2,37.1,2888.2
122.2,39.5,3003.0
122.2,42.0,3123.8
122.2,44.5,3263.5
122.2,46.9,3431.8
122.2,49.4,3612.0
122.2,51.8,3834.8
122.2,54.3,4038.0
122.2,56.8,3939.5
122.2,59.2,3842.5
122.2,61.7,3754.0
122.2,64.2,3308.8
122.2,66.7,3252.2
122.2,69.2,3193.8
122.2,71.7,3167.5
122.2,74.2,3124.8
122.2,76.6,3099.5
122.2,79.1,3062.8
122.2,81.6,3050.2
122.2,84.2,3052.0
122.2,86.7,3039.5
122.2,89.2,3035.5
122.2,91.6,3059.2
122.2,94.1,3064.2
122.2,96.6,3092.5
122.2,104.2,2117.0
122.2,106.9,1850.2
122.2,117.3,384.2
122.2,119.6,361.0
122.2,122.6,335.0
122.2,126.0,305.0
122.2,138.0,241.5
122.2,216.6,237.2
122.2,220.1,238.8
122.2,220.9,247.5
121.8,223.1,257.0
121.8,225.0,267.5
121.8,227.3,277.0
121.8,230.1,292.0
121.8,232.6,305.5
121.8,257.9,1494.0
121.8,267.6,1906.8
121.8,270.0,1948.5
121.8,272.2,3139.2
121.8,279.6,3608.5
121.8,284.5,3701.8
121.8,287.0,3757.2
121.8,289.5,3821.2
121.8,292.0,3236.2
121.8,294.4,3954.8
121.8,297.0,3050.2
121.8,299.4,3176.2
121.8,301.7,4128.8
121.8,304.2,3919.5
121.8,306.7,3691.8
121.8,309.2,3500.5
121.8,311.7,3316.8
121.8,314.1,3179.2
121.8,316.6,3049.0
121.8,319.1,2933.8
121.8,321.6,2828.0
121.8,324.1,2741.2
121.8,326.6,2662.2
121.8,329.1,2589.5
121.8,331.6,2531.8
121.8,334.1,2474.0
121.8,336.5,2433.2
121.8,339.0,2392.0
121.8,341.5,2352.8
121.8,344.0,2319.5
121.8,346.5,2297.8
121.8,349.0,2282.2
121.8,351.4,2263.8
121.8,353.9,2257.0
121.8,356.4,2244.5
121.8,358.9,2241.8
121.8,1.3,2242.2
121.8,3.8,2245.8
121.8,6.3,2262.0
121.8,8.7,2284.5
121.8,11.1,2296.8
121.8,13.6,2329.8
121.8,16.1,2365.2
121.8,18.5,2399.8
121.8,21.0,2438.5
121.8,23.5,2489.5
121.8,25.9,2544.5
121.8,28.4,2610.0
121.8,30.8,2673.2
121.8,33.2,2747.5
121.8,35.8,2835.5
121.8,38.2,2937.5
121.8,40.7,3055.8
121.8,43.2,3186.5
121.8,45.6,3337.0
121.8,48.1,3515.2
121.8,50.5,3705.0
121.8,53.0,3931.5
121.8,55.5,3987.0
121.8,57.9,3881.2
121.8,60.4,3774.5
121.8,62.9,3652.2
121.8,65.4,3290.0
121.8,67.9,3233.5
121.8,70.4,3189.0
121.8,72.9,3152.8
121.8,75.3,3113.0
121.8,77.8,3079.2
121.8,80.3,3068.2
121.8,82.9,3049.8
121.8,85.4,3052.0
121.8,87.9,3049.0
121.8,90.3,3055.2
121.8,92.8,3064.2
121.8,95.3,3094.2
121.8,97.8,3113.5
121.8,105.5,1970.8
121.8,112.8,459.2
121.8,115.5,405.0
121.8,118.5,371.8
121.8,121.3,339.0
121.8,124.3,315.2
121.8,135.7,246.8
121.8,217.5,235.0
121.8,221.4,238.8
121.8,222.0,250.0
121.8,225.0,260.5
121.8,226.4,270.5
121.8,229.2,283.8
121.8,230.7,299.2
121.8,256.6,1495.8
121.8,268.8,1921.8
121.8,271.2,2022.8
121.8,275.9,3230.0
121.8,280.9,3242.8
121.8,283.3,3884.8
121.8,285.8,3745.5
121.8,288.2,3813.2
121.8,290.7,3868.0
121.8,293.2,3930.8
121.8,295.7,3882.5
121.8,298.2,3284.8
121.8,300.6,3133.5
121.8,302.9,4032.8
121.8,305.4,3818.5
121.8,307.9,3591.0
121.8,310.4,3412.0
121.8,312.9,3262.0
121.8,315.4,3114.2
121.8,317.9,2997.8
121.8,320.3,2878.8
121.8,322.9,2779.0
121.8,325.4,2699.2
121.8,327.9,2628.2
121.8,330.3,2564.2
121.8,332.8,2500.5
121.8,335.3,2444.0
121.8,337.8,2414.2
121.8,340.3,2368.8
121.8,342.8,2326.2
121.8,345.3,2302.8
121.8,347.7,2284.8
121.8,350.2,2268.8
121.8,352.6,2261.5
121.8,355.1,2242.8
121.8,357.6,2242.0
121.8,0.1,2239.5
121.8,2.5,2243.0
121.8,5.0,2260.2
121.8,7.5,2271.8
121.8,9.9,2292.8
121.8,12.4,2316.8
121.8,14.8,2341.0
121.8,17.3,2386.2
121.8,19.8,2425.0
121.8,22.2,2466.0
121.8,24.7,2510.2
121.8,27.1,2570.2
121.8,29.6,2644.5
121.8,32.0,2708.5
121.8,34.6,2787.2
121.8,37.0,2884.0
121.8,39.5,2998.8
121.8,42.0,3118.0
121.8,44.4,3257.0
121.8,46.8,3427.8
121.8,49.3,3605.2
121.8,51.8,3826.8
121.8,54.2,4025.0
121.8,56.7,3922.2
121.8,59.2,3826.8
121.8,61.7,3715.8
121.8,66.7,3268.2
121.8,69.2,3204.2
121.8,71.6,3179.2
121.8,74.1,3147.8
121.8,76.6,3120.0
121.8,79.1,3080.0
121.8,81.6,3060.5
121.8,84.2,3054.2
121.8,86.6,3054.8
121.8,89.1,3057.5
121.8,91.6,3062.8
121.8,94.1,3074.8
121.8,96.6,3103.5
121.8,104.2,2123.2
121.8,106.8,1843.0
121.8,114.4,428.5
121.8,117.0,392.0
121.8,120.0,353.5
121.8,122.7,330.5
121.8,125.9,306.5
121.8,137.6,241.5
121.8,216.5,237.2
121.8,220.1,238.8
121.8,222.1,247.0
121.8,223.7,254.8
121.8,225.2,267.0
121.8,227.7,276.5
121.8,230.5,290.0
121.8,232.0,307.2
121.4,257.9,1492.2
121.4,267.6,1906.8
121.4,270.0,1959.2
121.4,272.2,3158.8
121.4,279.6,3632.0
121.4,284.5,3606.5
121.4,287.0,3779.8
121.4,289.5,3182.5
121.4,292.0,3236.2
121.4,294.4,3967.8
121.4,297.0,3052.5
121.4,299.3,3161.2
121.4,301.7,4136.8
121.4,304.2,3915.8
121.4,306.7,3696.8
121.4,309.2,3504.0
121.4,311.6,3324.8
121.4,314.1,3183.0
121.4,316.6,3050.2
121.4,319.1,2938.0
121.4,321.6,2835.8
121.4,324.1,2742.0
121.4,326.6,2667.0
121.4,329.1,2591.8
121.4,331.6,2531.0
121.4,334.1,2475.5
121.4,336.5,2431.2
121.4,339.0,2389.0
121.4,341.5,2350.8
121.4,344.0,2322.2
121.4,346.5,2289.8
121.4,348.9,2272.8
121.4,351.4,2265.0
121.4,353.9,2246.2
121.4,356.3,2243.8
121.4,358.9,2241.0
121.4,1.3,2239.2
121.4,3.8,2243.8
121.4,6.2,2262.0
121.4,8.7,2284.5
121.4,11.1,2296.2
121.4,13.6,2331.8
121.4,16.1,2363.8
121.4,18.5,2402.0
121.4,21.0,2449.0
121.4,23.4,2487.2
121.4,25.9,2538.2
121.4,28.3,2607.2
121.4,30.8,2674.2
121.4,33.2,2746.2
121.4,35.8,2831.2
121.4,38.2,2941.8
121.4,40.7,3061.0
121.4,43.1,3191.0
121.4,45.6,3334.8
121.4,48.1,3513.5
121.4,50.5,3701.2
121.4,53.0,3927.2
121.4,55.5,3949.0
121.4,57.9,3858.2
121.4,60.4,3746.2
121.4,62.9,3658.5
121.4,65.4,3307.2
121.4,67.9,3250.8
121.4,70.4,3204.2
121.4,72.9,3171.0
121.4,75.3,3127.0
121.4,80.3,3077.0
121.4,82.9,3061.5
121.4,85.4,3067.8
121.4,87.9,3058.0
121.4,90.3,3062.5
121.4,92.8,3063.8
121.4,95.3,3102.8
121.4,97.8,3119.0
121.4,105.5,1970.5
121.4,115.8,413.8
121.4,118.6,371.8
121.4,121.2,337.8
121.4,124.6,312.8
121.4,138.4,238.5
121.4,217.3,235.0
121.4,220.2,239.5
121.4,222.9,249.5
121.4,225.5,261.5
121.4,227.0,272.0
121.4,229.1,280.5
121.4,231.5,296.0
121.4,256.6,1497.0
121.4,259.1,1488.8
121.4,261.6,1490.0
121.4,268.8,1924.8
121.4,271.2,2034.5
121.4,275.9,3236.8
121.4,278.4,3616.2
121.4,280.9,3249.8
121.4,283.3,3824.8
121.4,285.8,3771.8
121.4,288.2,3830.8
121.4,290.7,3877.8
121.4,293.2,3946.8
121.4,295.7,3883.2
121.4,298.2,3250.2
121.4,300.6,3295.8
121.4,303.0,3358.5
121.4,305.4,3813.2
121.4,308.0,3592.8
121.4,310.4,3402.5
121.4,312.9,3249.2
121.4,315.4,3108.2
121.4,317.9,2992.2
121.4,320.4,2880.0
121.4,322.9,2778.8
121.4,325.4,2700.5
121.4,327.9,2628.2
121.4,330.4,2559.0
121.4,332.9,2504.5
121.4,335.3,2455.2
121.4,337.8,2413.2
121.4,340.3,2368.2
121.4,342.8,2331.2
121.4,345.2,2299.5
121.4,347.8,2285.2
121.4,350.2,2266.0
121.4,352.7,2257.2
121.4,355.2,2243.0
121.4,357.6,2241.8
121.4,0.1,2240.5
121.4,2.6,2243.2
121.4,5.0,2261.5
121.4,7.5,2272.0
121.4,10.0,2293.5
121.4,12.4,2316.2
121.4,14.9,2349.8
121.4,17.3,2388.5
121.4,19.8,2419.8
121.4,22.2,2467.0
121.4,24.7,2512.2
121.4,27.2,2575.8
121.4,29.6,2644.2
121.4,32.1,2709.2
121.4,34.7,2787.2
121.4,37.1,2884.8
121.4,39.5,2999.5
121.4,42.0,3120.5
121.4,44.5,3263.0
121.4,46.9,3432.2
121.4,49.3,3610.2
121.4,51.8,3830.8
121.4,54.3,3985.5
121.4,56.8,3888.2
121.4,59.2,3784.2
121.4,61.7,3693.5
121.4,64.2,3351.0
121.4,66.7,3291.0
121.4,69.2,3237.2
121.4,71.7,3184.5
121.4,76.7,3126.5
121.4,79.1,3105.5
121.4,81.6,3080.5
121.4,84.2,3069.8
121.4,86.7,3067.5
121.4,89.2,3066.0
121.4,91.7,3080.0
121.4,94.2,3094.2
121.4,96.6,3117.2
121.4,104.3,2119.0
121.4,106.9,1839.0
121.4,114.2,423.2
121.4,116.9,387.0
121.4,120.0,353.5
121.4,123.0,333.5
121.4,126.0,306.5
121.4,134.1,255.5
121.4,136.5,242.0
121.4,217.7,236.5
121.4,218.9,238.5
121.4,220.6,246.8
121.4,224.1,253.2
121.4,225.2,268.2
121.4,227.5,277.0
121.4,229.9,293.0
121.4,232.0,307.2
121.2,257.9,1495.8
121.2,260.4,1489.0
121.2,267.6,1906.0
121.2,270.1,1968.8
121.2,272.3,3171.0
121.2,274.8,3230.0
121.2,279.7,3618.0
121.2,282.2,3325.2
121.2,284.6,3746.2
121.2,287.1,3815.2
121.2,289.6,3173.2
121.2,292.1,3230.0
121.2,294.5,3976.8
121.2,297.1,3089.8
121.2,299.5,3166.0
121.2,301.9,3309.2
121.2,304.3,3918.0
121.2,306.8,3692.2
121.2,309.3,3501.0
121.2,311.8,3322.5
121.2,314.2,3180.8
121.2,316.7,3050.2
121.2,319.2,2938.0
121.2,321.7,2827.0
121.2,324.2,2739.5
121.2,326.7,2665.2
121.2,329.2,2588.2
121.2,331.7,2531.0
121.2,334.1,2474.5
121.2,336.6,2428.0
121.2,339.1,2391.8
121.2,341.6,2349.2
121.2,344.1,2318.5
121.2,346.5,2293.2
121.2,349.1,2279.2
121.2,351.5,2265.2
121.2,354.0,2244.8
121.2,356.5,2241.2
121.2,358.9,2243.8
121.2,1.4,2243.0
121.2,3.9,2245.5
121.2,6.4,2263.2
121.2,8.8,2286.8
121.2,11.2,2300.0
121.2,13.7,2330.0
121.2,16.2,2366.8
121.2,18.6,2405.8
121.2,21.1,2448.8
121.2,23.5,2492.2
121.2,26.0,2543.2
121.2,28.5,2606.8
121.2,30.9,2674.2
121.2,33.4,2746.2
121.2,35.9,2839.2
121.2,38.3,2943.0
121.2,40.8,3065.0
121.2,43.3,3196.8
121.2,45.7,3337.5
121.2,48.2,3516.5
121.2,50.6,3702.5
121.2,53.1,3938.8
121.2,55.6,3928.0
121.2,58.1,3829.5
121.2,60.5,3718.5
121.2,63.0,3604.8
121.2,65.6,3326.2
121.2,68.1,3281.0
121.2,70.5,3205.8
121.2,73.0,3178.2
121.2,78.0,3109.8
121.2,80.4,3095.8
121.2,83.0,3087.5
121.2,85.5,3076.0
121.2,88.0,3066.5
121.2,90.5,3073.2
121.2,93.0,3098.5
121.2,95.5,3114.2
121.2,98.0,3129.2
121.2,105.7,1964.0
121.2,112.8,459.2
121.2,116.0,402.2
121.2,118.4,363.2
121.2,121.2,339.0
121.2,124.2,314.8
121.2,138.7,238.5
121.2,217.2,235.8
121.2,219.9,243.5
121.2,222.8,250.2
121.2,225.0,260.5
121.2,226.4,273.0
121.2,229.3,283.2
121.2,230.9,299.8
121.2,259.3,1498.8
121.2,269.0,1940.5
121.2,271.4,2055.0
121.2,278.5,3649.2
121.2,281.0,3267.8
121.2,283.5,3786.2
121.2,285.9,3783.0
121.2,288.4,3845.8
121.2,290.9,3907.2
121.2,293.3,3961.2
121.2,295.8,3918.8
121.2,298.4,3181.0
121.2,300.8,3286.8
121.2,303.1,4017.5
121.2,305.6,3791.8
121.2,308.1,3580.0
121.2,310.6,3401.5
121.2,313.1,3252.2
121.2,315.6,3105.5
121.2,318.0,2990.8
121.2,320.5,2879.5
121.2,323.1,2770.5
121.2,325.5,2696.2
121.2,328.0,2623.8
121.2,330.5,2550.0
121.2,333.0,2500.5
121.2,335.5,2452.5
121.2,338.0,2399.8
121.2,340.4,2360.0
121.2,342.9,2329.5
121.2,345.4,2296.2
121.2,347.9,2287.8
121.2,350.4,2267.5
121.2,352.9,2258.0
121.2,355.3,2243.0
121.2,357.8,2242.8
121.2,0.3,2241.5
121.2,2.8,2242.2
121.2,5.2,2261.0
121.2,7.7,2280.0
121.2,10.1,2298.5
121.2,12.6,2319.5
121.2,15.0,2351.5
121.2,17.5,2393.8
121.2,19.9,2428.0
121.2,22.4,2467.8
121.2,24.9,2511.2
121.2,27.3,2575.8
121.2,29.8,2644.5
121.2,32.2,2713.2
121.2,34.8,2795.2
121.2,37.2,2890.8
121.2,39.7,3010.0
121.2,42.1,3130.8
121.2,44.6,3265.8
121.2,47.0,3442.5
121.2,49.5,3623.0
121.2,51.9,3839.8
121.2,54.4,3957.5
121.2,56.9,3852.0
121.2,59.4,3758.5
121.2,61.9,3667.2
121.2,64.4,3371.0
121.2,66.9,3291.0
121.2,69.4,3242.8
121.2,71.8,3199.2
121.2,74.3,3172.0
121.2,76.8,3151.2
121.2,79.3,3113.8
121.2,81.8,3092.0
121.2,84.3,3079.8
121.2,86.8,3092.5
121.2,89.3,3076.5
121.2,91.8,3097.5
121.2,94.3,3118.0
121.2,96.8,3130.8
121.2,99.3,3063.8
121.2,104.5,2094.0
121.2,106.9,1831.0
121.2,114.3,420.2
121.2,117.3,381.8
121.2,120.0,353.5
121.2,122.7,325.5
121.2,125.9,304.0
121.2,136.8,249.2
121.2,217.9,235.2
120.8,218.8,239.5
120.8,221.0,247.5
120.8,223.1,254.5
120.8,226.0,267.8
120.8,228.1,278.8
120.8,230.5,290.5
120.8,232.2,307.2
120.8,267.8,1915.5
120.8,270.3,1995.0
120.8,272.5,3196.8
120.8,274.9,3379.2
120.8,277.4,3627.8
120.8,284.8,3774.5
120.8,287.3,3834.8
120.8,289.8,3180.8
120.8,292.2,3234.2
120.8,294.7,3977.5
120.8,297.2,3097.5
120.8,299.6,3172.5
120.8,302.1,3320.0
120.8,304.5,3885.5
120.8,307.0,3664.0
120.8,309.5,3477.5
120.8,311.9,3302.0
120.8,314.4,3171.5
120.8,316.9,3040.5
120.8,319.4,2930.8
120.8,321.9,2811.2
120.8,324.4,2731.8
120.8,326.9,2657.8
120.8,329.4,2583.0
120.8,331.9,2519.8
120.8,334.4,2469.0
120.8,336.8,2427.0
120.8,339.3,2385.2
120.8,341.8,2341.2
120.8,344.3,2317.2
120.8,346.8,2295.8
120.8,349.3,2280.5
120.8,351.7,2265.0
120.8,354.2,2243.8
120.8,356.7,2240.2
120.8,359.1,2238.8
120.8,1.6,2241.2
120.8,4.1,2244.8
120.8,6.5,2266.8
120.8,9.0,2286.8
120.8,11.5,2295.8
120.8,13.9,2330.0
120.8,16.4,2364.5
120.8,18.9,2405.8
120.8,21.3,2454.0
120.8,23.8,2496.2
120.8,26.2,2544.0
120.8,28.7,2614.5
120.8,31.2,2687.0
120.8,33.6,2754.2
120.8,36.1,2849.0
120.8,38.6,2954.2
120.8,41.0,3071.0
120.8,43.5,3204.8
120.8,46.0,3365.0
120.8,48.4,3539.0
120.8,50.9,3740.2
120.8,53.3,3954.8
120.8,55.8,3879.8
120.8,58.3,3778.2
120.8,60.8,3684.8
120.8,63.3,3492.8
120.8,65.8,3329.5
120.8,70.7,3234.8
120.8,73.2,3188.5
120.8,75.7,3172.0
120.8,78.2,3127.0
120.8,80.6,3116.2
120.8,85.7,3088.0
120.8,88.2,3099.5
120.8,90.7,3097.2
120.8,93.2,3098.0
120.8,95.7,3143.0
120.8,98.2,3165.0
120.8,105.9,1928.0
120.8,113.3,446.2
120.8,116.0,398.8
120.8,118.6,364.0
120.8,121.7,339.5
120.8,124.7,312.2
120.8,217.7,236.2
120.8,220.0,244.5
120.8,222.3,254.0
120.8,224.5,263.0
120.8,227.6,273.2
120.8,228.8,286.8
120.8,231.7,301.2
120.8,266.8,1939.8
120.8,269.2,1951.0
120.8,278.8,3660.2
120.8,281.3,3293.0
120.8,283.7,3752.0
120.8,286.2,3818.5
120.8,288.7,3859.5
120.8,291.2,3244.8
120.8,293.6,4011.5
120.8,296.1,3242.8
120.8,298.5,3190.0
120.8,301.0,3288.5
120.8,303.4,3979.5
120.8,305.9,3763.8
120.8,308.3,3555.5
120.8,310.8,3377.0
120.8,313.3,3230.0
120.8,315.8,3088.8
120.8,318.3,2968.2
120.8,320.8,2860.0
120.8,323.4,2757.5
120.8,325.8,2687.5
120.8,328.3,2613.8
120.8,330.8,2546.5
120.8,333.3,2495.0
120.8,335.8,2443.5
120.8,338.2,2400.8
120.8,340.7,2360.2
120.8,343.2,2326.2
120.8,345.7,2295.2
120.8,348.2,2285.8
120.8,350.6,2267.2
120.8,353.1,2257.0
120.8,355.6,2243.0
120.8,358.1,2241.2
120.8,0.6,2240.8
120.8,3.0,2245.2
120.8,5.5,2265.8
120.8,8.0,2284.0
120.8,10.4,2297.5
120.8,12.9,2322.0
120.8,15.3,2356.5
120.8,17.8,2389.5
120.8,20.2,2432.0
120.8,22.7,2473.0
120.8,25.2,2526.2
120.8,27.6,2581.8
120.8,30.0,2653.8
120.8,32.5,2718.2
120.8,35.1,2804.0
120.8,37.5,2901.0
120.8,40.0,3021.8
120.8,42.4,3142.2
120.8,44.9,3289.0
120.8,47.3,3455.8
120.8,49.8,3634.5
120.8,52.2,3865.2
120.8,54.7,3926.5
120.8,57.2,3824.0
120.8,59.7,3690.5
120.8,62.2,3615.5
120.8,64.7,3370.5
120.8,67.2,3292.0
120.8,69.7,3247.8
120.8,72.2,3215.5
120.8,74.6,3174.8
120.8,77.1,3160.8
120.8,82.1,3119.5
120.8,84.6,3103.2
120.8,87.1,3103.2
120.8,89.6,3110.0
120.8,92.1,3115.8
120.8,94.6,3130.2
120.8,97.1,3159.2
120.8,99.6,3008.2
120.8,104.7,2071.2
120.8,107.2,1802.2
120.8,114.6,417.0
120.8,117.5,384.2
120.8,120.4,348.5
120.8,123.6,323.5
120.8,126.3,301.8
120.8,138.8,238.8
120.8,216.3,234.8
120.8,220.5,240.8
120.8,221.6,248.5
120.8,223.7,256.2
120.8,226.0,270.8
120.8,228.7,280.5
120.8,230.7,293.0
120.4,253.5,1529.5
120.4,268.1,1923.8
120.4,270.5,2012.0
120.4,272.7,3234.2
120.4,275.2,3372.2
120.4,277.7,3424.2
120.4,285.1,3781.0
120.4,287.5,3852.8
120.4,290.1,3181.5
120.4,295.0,3251.8
120.4,297.5,3111.5
120.4,299.9,3224.0
120.4,302.3,4113.8
120.4,304.8,3863.8
120.4,307.2,3655.5
120.4,309.7,3459.8
120.4,312.2,3292.5
120.4,314.7,3146.0
120.4,317.2,3011.2
120.4,319.6,2908.8
120.4,322.1,2799.0
120.4,324.7,2718.5
120.4,327.2,2646.2
120.4,329.7,2579.5
120.4,332.2,2521.8
120.4,334.6,2463.2
120.4,337.1,2422.0
120.4,339.6,2379.5
120.4,342.1,2343.8
120.4,344.5,2318.0
120.4,347.0,2291.2
120.4,349.5,2271.2
120.4,352.0,2264.8
120.4,354.5,2244.8
120.4,357.0,2242.8
120.4,359.4,2237.8
120.4,1.9,2244.0
120.4,4.4,2246.8
120.4,6.8,2267.0
120.4,9.3,2291.5
120.4,11.7,2315.5
120.4,14.2,2333.2
120.4,16.7,2381.2
120.4,19.1,2416.0
120.4,21.6,2456.5
120.4,24.0,2498.2
120.4,26.5,2553.5
120.4,29.0,2623.8
120.4,31.4,2689.2
120.4,33.9,2762.8
120.4,36.4,2859.2
120.4,38.9,2969.5
120.4,41.3,3080.0
120.4,43.8,3230.5
120.4,46.2,3382.0
120.4,48.7,3560.2
120.4,51.1,3759.2
120.4,53.6,3951.8
120.4,56.1,3844.5
120.4,58.6,3739.0
120.4,61.0,3642.5
120.4,63.6,3397.0
120.4,66.0,3329.5
120.4,71.0,3241.8
120.4,73.5,3202.2
120.4,76.0,3171.5
120.4,78.5,3158.5
120.4,80.9,3126.0
120.4,83.5,3117.2
120.4,86.0,3118.5
120.4,88.5,3115.2
120.4,91.0,3119.0
120.4,93.5,3149.8
120.4,96.0,3156.5
120.4,98.5,3172.8
120.4,103.6,2220.8
120.4,106.2,1905.0
120.4,116.4,399.5
120.4,119.5,362.2
120.4,122.0,336.2
120.4,124.9,309.5
120.4,134.6,255.8
120.4,137.1,244.5
120.4,217.9,237.2
120.4,220.7,245.2
120.4,223.3,252.5
120.4,225.9,264.0
120.4,227.0,275.2
120.4,230.0,287.5
120.4,231.4,302.5
120.4,266.9,1927.5
120.4,269.4,1965.5
120.4,276.6,3400.8
120.4,279.0,3684.0
120.4,284.0,3704.2
120.4,286.4,3832.2
120.4,288.9,3872.0
120.4,291.4,3240.8
120.4,293.9,3329.0
120.4,296.4,3224.0
120.4,298.8,3191.5
120.4,301.2,3304.5
120.4,303.6,3963.5
120.4,306.1,3745.5
120.4,308.6,3540.2
120.4,311.1,3370.5
120.4,313.6,3226.0
120.4,316.0,3073.8
120.4,318.5,2956.2
120.4,321.0,2848.2
120.4,323.5,2755.8
120.4,326.0,2686.0
120.4,328.5,2607.2
120.4,331.0,2543.8
120.4,333.5,2489.2
120.4,336.0,2440.8
120.4,338.5,2396.0
120.4,341.0,2359.5
120.4,343.4,2322.5
120.4,345.9,2298.5
120.4,348.4,2282.5
120.4,350.8,2266.8
120.4,353.4,2256.2
120.4,355.8,2242.5
120.4,358.2,2240.5
120.4,0.8,2241.8
120.4,3.2,2244.2
120.4,5.7,2262.0
120.4,8.2,2280.5
120.4,10.6,2297.2
120.4,13.1,2323.5
120.4,15.5,2354.8
120.4,18.0,2392.8
120.4,20.4,2430.8
120.4,22.9,2480.8
120.4,25.4,2530.5
120.4,27.8,2589.2
120.4,30.2,2660.2
120.4,32.7,2735.8
120.4,35.2,2809.8
120.4,37.7,2914.8
120.4,40.2,3024.5
120.4,42.6,3158.5
